X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,Total Power
566,346.8415,79.1479,98.3028,493.5364,566,50.8076,198.7945,126.6817,383.5306,566,0,471.0999,344.092,407.0201,48.8119,251.2046,78.0667,566,303.7801,406.5168,566,77.5092,135.6375,490.2219,335.5928,78.4957,14.3255,18.018,197.3238,566,176.921,99976.1081,96871.2219,88950.9175,87370.3538,94877.7748,95352.4041,90256.6049,89896.4523,89517.9205,89814.8315,103238.5989,98322.9888,103537.6782,94179.1486,89768.4133,86088.3524,1498019.77
498.7715,325.4312,0,56.2469,529.3982,555.792,0,122.4758,139.9671,321.9201,566,76.6661,396.008,368.0611,366.7354,65.5424,229.6244,120.4617,468.6827,400.7703,330.0923,500.4505,76.8481,105.5134,506.3944,509.0647,85.3408,0,89.9332,206.2123,532.7675,180.8024,98443.6053,92112.8712,83926.2448,91477.0635,94946.3763,98303.3258,89468.5369,89093.8268,83776.7431,84748.6307,106532.9658,102658.6352,102311.4186,87660.1464,87605.2306,82897.9851,1475963.606
540.1716,414.6573,118.7469,86.6453,539.7151,488.2809,32.0512,109.5718,130.6892,197.6364,566,0,563.5973,385.4458,301.158,48.9325,261.3322,59.2242,469.0246,387.1218,386.3497,436.242,168.0187,128.0802,566,494.2694,122.5268,0,19.5167,156.5484,549.8059,224.1703,97975.0136,97813.1198,81980.7885,92414.0389,97507.8927,90039.2118,87536.8786,92463.5122,83803.1839,84120.5844,102008.6942,99897.6571,106730.228,94541.9828,90503.0771,84027.023,1483362.887
548.1243,384.1136,0,0,500.3952,551.9931,86.5514,118.7571,155.9762,317.3395,529.4179,0,476.0065,422.4482,376.5933,20.3976,264.4659,47.5928,561.9933,326.1148,371.6878,492.1441,216.6591,158.8201,490.3614,478.1194,25.7222,0,81.0052,266.3932,565.5855,194.1862,100353.039,96078.6307,87424.139,87994.1026,96042.1203,95808.1148,85739.7334,94995.0758,83921.1712,90376.4134,106724.7406,101049.0038,96447.0775,95449.2038,88053.1137,83840.9905,1490296.67
461.5904,314.4392,0,31.4071,511.23,566,127.7632,178.9308,162.4825,285.3595,566,32.9307,566,407.4624,375.3144,0,251.5677,0.8377,555.5705,383.2663,504.1392,566,238.6071,80.8591,566,392.2425,92.7913,70.2879,18.9507,153.6947,566,241.383,96599.1913,101445.3513,86717.6759,89335.4102,97552.7876,94577.0704,92956.4612,93933.8013,87448.0638,93974.7325,101347.7997,93233.3897,107452.7872,96402.0843,86202.3325,87897.0552,1507075.994
566,327.2161,59.5469,0,502.7741,566,108.5869,137.2573,142.857,323.8302,546.3288,126.43,439.7053,305.7357,370.7665,51.4639,293.5574,14.0614,566,371.8481,389.9281,566,242.6415,48.9615,566,432.3006,117.6097,0,106.5389,122.8801,566,243.5845,98306.3786,104798.6102,83035.2298,89581.4042,96869.2813,96089.545,91972.0824,88063.6785,86263.5139,89789.2119,104195.9162,99999.5182,96945.1404,90957.3349,90079.0887,85532.2977,1492478.232
566,279.9417,13.1119,30.2044,509.8684,566,0,140.5889,92.7234,251.1008,523.9018,125.7223,480.914,405.313,455.6869,42.6355,265.3219,33.1176,551.6187,432.534,533.6214,505.6358,228.5076,25.3371,566,474.4111,236.7054,91.9068,77.4844,176.7874,493.7168,297.1229,95798.994,103979.7512,83220.9004,89245.1611,83040.9159,98266.658,93307.1268,97636.5772,84763.4083,87754.9726,92319.3495,89905.3331,106106.8091,94668.5408,88177.7696,88274.5934,1476466.861
549.7985,343.0572,75.6563,89.3696,491.3567,509.0904,63.9898,177.8239,192.2762,274.51,498.075,99.0208,563.7319,347.4528,365.6866,169.2625,277.472,40.2887,492.9059,326.7195,441.2174,566,145.8217,39.818,560.4518,454.2165,159.7558,0,16.6001,255.5487,501.379,294.0343,98165.5123,101769.2752,82799.5379,84642.3049,96454.0011,94410.2479,92920.0598,94344.0805,83454.1809,85319.5282,101784.5664,97326.4208,106397.0847,93225.7782,85534.3364,90475.547,1489022.462
521.8908,363.3933,4.9438,83.5603,462.8003,514.3438,8.7723,114.1286,200.3125,256.2226,566,11.131,566,288.571,371.8127,78.6908,322.1155,6.8816,442.4224,400.6479,490.4462,566,188.2645,0,500.2208,435.2461,114.3104,23.5317,0,46.5629,521.6323,239.0124,100277.936,101427.4265,80202.6602,89357.007,98463.2805,93457.5569,91706.5443,97332.6107,80176.5444,89626.1244,101465.0019,91574.573,106449.0413,91444.0988,82749.3937,92739.8106,1488449.61
547.3328,335.8583,95.2155,81.4947,488.2808,566,2.7589,157.8329,117.8807,330.0901,543.9537,50.6873,566,423.8075,304.3961,42.1386,306.3333,0,502.4218,441.7234,566,515.1998,178.0435,139.3779,566,399.8287,170.784,20.0731,52.9045,120.0178,541.156,288.9742,98172.6951,104447.6346,84195.8449,88397.0046,88691.7095,98868.7901,91379.377,92293.4393,81162.907,93691.4391,100062.5591,98757.5606,105698.1054,94416.8024,87466.2875,89749.4765,1497451.633
566,327.6191,38.8048,93.7825,543.4729,562.5793,52.9994,133.2431,186.0002,373.3996,517.1522,24.4282,523.3379,388.1807,430.234,119.7108,263.9457,18.7279,504.5656,421.6352,402.1681,566,148.4761,54.7592,566,437.5654,204.2889,42.6804,118.1384,41.7999,566,238.5961,95797.4813,98382.5459,84401.9062,89290.821,97671.1367,95850.1977,89199.3536,94104.0732,85462.4456,90588.2343,96676.0281,93682.7334,103359.7843,101273.5685,88677.173,87833.8257,1492251.308
475.7795,301.6699,0,47.4288,480.3021,566,53.8103,102.5068,138.6416,322.1097,562.7327,50.1588,566,444.2523,343.555,95.392,288.3087,68.3194,566,414.2949,358.6056,551.6346,181.4509,64.5312,566,397.0056,177.2482,0,23.2726,123.7721,520.4594,287.9365,98214.043,97542.3102,86078.7324,87271.5272,95904.9327,96144.286,91355.6142,91413.9582,87296.3252,88559.6988,100878.6627,100462.8982,106405.9045,97664.4011,91212.2646,88341.7047,1504747.264
549.9117,363.447,60.1682,10.5996,543.0832,509.0853,105.6481,100.7542,108.5859,333.6958,540.9488,33.0049,503.7752,374.4641,279.2851,33.6411,300.8,54.8759,508.1704,440.7643,485.3957,566,213.2835,58.8066,555.6267,452.6067,193.6472,74.9025,60.9927,141.8787,527.6512,303.7684,97343.91,101694.9747,80689.2074,87608.8762,97933.4178,94463.0124,90876.939,96531.5765,79684.6333,91278.0181,100275.1564,89359.5025,106423.9405,94261.4311,86238.9433,91148.7883,1485812.327
518.9923,311.739,0,16.4445,563.639,566,32.6667,68.0351,114.2727,254.2764,555.7623,40.2036,561.5839,454.0014,251.7352,0,188.3947,5.7929,535.631,410.1887,422.6822,566,177.731,0,566,437.4934,125.3911,55.1037,22.4763,127.1617,566,293.0756,92673.7547,101793.0167,85327.8521,90182.21,99683.8457,96960.7942,92503.044,98096.867,84430.6114,92880.7586,101839.3732,88946.1948,106523.219,90935.9267,91080.8605,92532.7719,1506391.101
566,356.4966,0,57.0184,535.7614,522.3522,38.2231,167.6809,34.9013,288.1235,527.0598,34.1484,524.9139,423.4013,316.7227,23.1288,355.9423,17.558,526.5459,392.4908,443.5076,501.5799,199.1374,0,566,400.4573,150.0313,0,21.7823,56.7026,566,268.6016,99976.8174,96993.2758,86168.7386,87784.1097,98122.1089,92775.1565,95877.1585,96991.1334,83464.3797,89123.2242,98390.5047,94718.3691,106963.731,93712.527,89236.4295,91093.74,1501391.404
509.7259,367.4892,53.4782,89.3212,532.7197,528.4527,2.09,169.1403,137.0704,343.4285,526.0302,34.1199,563.5831,407.7759,268.6671,68.8644,287.3366,2.6836,530.4681,404.6012,482.8585,566,123.2263,36.9862,515.8802,381.8503,174.3391,31.8563,0,109.071,560.9413,256.2979,97508.585,103693.9147,82178.7351,89924.0238,98298.3095,94666.9156,91331.3103,95345.0456,85458.5222,93434.6022,99556.9771,93240.2279,106613.1726,96518.5993,88061.4615,90282.7562,1506113.159
566,294.7666,7.6574,111.024,503.3,537.297,39.256,163.5383,94.8091,354.2301,493.362,28.1828,566,405.3329,207.1864,10.6506,273.6699,0,556.7066,399.4683,483.3055,562.0049,206.5646,48.1555,500.5213,368.8567,146.6325,0,0,102.2145,561.8023,319.2778,97619.2479,103116.3767,83015.9841,87046.9896,98446.9044,93845.4542,92867.2657,91545.2801,87486.8653,95279.4351,100146.2444,95601.3273,106635.7208,95452.0482,88242.6555,91131.8871,1507479.686
519.4217,410.1877,6.4935,37.2585,510.6763,542.7043,45.1341,130.0381,158.8925,334.4532,566,17.4069,565.6646,393.7144,304.0412,0,237.8498,29.2147,545.9515,341.2737,422.1202,566,161.653,41.5884,535.7364,384.3028,162.2001,0,0,95.4573,538.1496,232.5455,95488.0956,101286.6833,86860.1321,88564.9205,98234.7279,96050.9748,91707.128,93975.2887,86210.7095,92246.8563,100376.2705,95900.5494,106890.087,95445.0257,89852.4379,89698.9662,1508788.854
502.5263,342.3331,38.9328,47.0506,559.739,554.0933,0,164.6762,87.3604,345.5246,562.0478,0,566,414.7351,280.2901,19.0272,289.4085,41.3972,566,448.0241,447.6608,544.5635,167.2899,43.0166,518.4304,417.159,132.0232,6.8582,35.0194,118.815,536.5597,270.7707,98290.8599,99981.96,82056.0583,88688.246,98775.3446,96347.0584,93723.324,94835.6008,83974.4419,91820.3265,102283.2155,96721.9679,106305.4411,92364.3901,89555.5315,90217.36,1505941.126
557.2713,376.384,0,95.6073,542.735,566,34.7555,165.1495,189.5623,298.6905,547.3657,38.5826,566,422.6001,307.679,0,336.5131,12.3783,542.4143,448.1494,489.3901,551.7955,202.7293,40.5507,543.9121,418.2903,107.7117,73.271,0,87.3542,566,280.7157,99922.7924,100876.5107,84017.8029,86968.4681,99332.628,94242.9375,94544.0956,96158.7703,83637.222,92068.9915,100889.6924,91844.3677,106637.2238,91650.3838,87146.6735,91653.2363,1501591.796
486.7567,372.8113,0,48.5861,516.1662,553.4915,98.5949,172.3299,168.9432,269.4913,539.1924,22.9034,566,432.5885,330.2464,40.7482,229.2665,47.3414,529.7621,388.2656,456.832,539.888,167.2792,0,545.445,394.6853,177.5444,0,1.5718,134.1262,560.2121,251.2737,89444.4309,101609.2863,86194.4269,88767.0367,99888.7367,95110.3423,91839.0854,99280.7691,85758.2724,92723.1326,99930.9674,95334.8791,106698.1934,94650.0921,88794.792,90035.1694,1506059.613
522.7377,389.4583,34.0992,89.4347,526.3924,530.0123,25.8779,185.9648,121.3627,283.9269,566,0,552.7946,415.2111,277.4597,65.0512,341.3102,54.3262,552.2832,407.0327,447.5768,566,167.7086,20.652,554.3827,396.013,148.4247,0,21.7624,130.912,566,248.6086,99411.3241,99814.9912,83033.8173,88449.352,97061.7718,95891.9263,93953.3371,97830.6153,85500.9654,90737.4327,101289.6623,97489.93,106764.7562,92001.3935,89634.4111,89746.402,1508612.088
526.9387,406.4992,0,41.0803,552.1997,544.1383,0,172.2456,136.5449,333.84,541.3868,21.969,559.6103,398.4323,296.3827,51.4248,277.2329,6.1336,566,380.5239,404.0469,538.4934,163.0498,9.1661,554.6607,426.4704,145.5009,19.7994,0,142.584,532.9723,308.9272,98117.8551,101545.74,85193.4824,87788.3945,97968.3124,96639.1521,93093.4471,98617.4831,86819.3695,90966.9421,101342.9868,94265.1791,106688.1554,94658.0138,89607.4104,91939.7966,1515251.721
508.6459,372.5341,34.5614,48.711,552.202,566,7.9954,191.5276,153.2463,312.131,556.5575,21.6318,557.5137,409.2793,317.4388,0,305.3119,0,566,399.8151,482.1102,553.1362,126.026,14.8277,549.2461,409.1621,155.0876,34.2939,0,98.8364,536.7902,289.5476,98356.0147,102992.448,83800.439,87370.6529,99788.2049,95205.8687,92312.5983,96459.568,85512.741,91914.3585,100303.488,93141.0608,106522.9643,94648.8342,88515.1651,93042.3257,1509886.732
523.3972,386.1196,0,26.7173,547.0386,545.1675,0.2148,206.2271,81.6079,331.43,550.6741,27.2775,566,398.5271,297.1607,29.8969,284.1836,0,513.5515,411.9512,431.1862,566,112.1518,0,566,372.2521,149.9466,0,0,91.5016,566,274.9571,97868.2502,102823.5054,86730.0763,89717.9718,97839.6489,96761.0747,92746.0057,96953.5601,85062.198,91886.0189,99822.5556,95039.4449,106343.5704,94265.1677,90485.6225,91900.1291,1516244.8
551.3894,393.069,6.0776,24.0305,566,539.7024,38.5706,186.6644,106.3127,282.7194,566,21.1261,538.9339,326.2667,249.0481,27.0368,266.5589,0,536.116,401.4007,435.501,552.0346,162.374,7.6064,540.0586,416.9277,108.1054,16.0777,24.7576,122.2402,523.7178,277.9744,98926.75,100635.4314,83161.533,89806.9142,98493.3694,96615.9062,91444.1233,97752.2149,83898.6103,91664.5884,99902.7667,94163.7891,106623.297,92809.5961,89771.7032,92511.6281,1508182.221
561.1943,402.541,15.1601,41.7128,552.0684,549.0765,46.9388,187.3721,146.4132,320.1636,566,0.5199,522.09,422.5811,322.1513,31.3513,293.733,7.0197,566,432.4294,424.5657,549.2519,172.7191,24.1815,566,370.3858,166.7299,10.7877,20.3202,124.7123,549.2742,252.9404,97795.8274,101246.9338,85028.8943,89130.2078,97356.0512,96705.8391,92240.9007,96620.4028,87180.2285,91059.8391,99810.7221,95894.25,105655.4752,96416.4031,90302.9264,90162.867,1512607.768
563.3563,391.151,15.9252,40.7078,566,541.0973,25.3833,250.0687,173.5398,330.3902,557.6848,0,558.393,369.3641,311.2116,0,273.7452,37.5106,563.8203,406.4419,397.4216,566,131.6856,28.3282,536.5527,393.1897,139.7533,21.2242,0,124.0982,546.07,252.5506,97262.0902,99584.7126,85808.8452,89834.3435,97789.4281,96819.4012,90342.3385,96489.9854,85957.3818,92379.467,101511.7083,96104.4495,106904.2386,93060.7688,90082.7566,91291.6001,1511223.516
495.2072,418.1225,0,35.3317,561.9385,548.2175,13.0649,226.3825,177.5873,297.8624,566,34.7561,547.9884,367.6865,306.9545,48.3463,278.1967,14.1878,545.0321,433.3276,445.7635,551.9887,178.0711,19.0243,559.6586,372.773,137.9297,22.7682,1.2945,136.0669,564.6947,281.2107,97493.9324,100052.9299,86041.1743,89242.6581,97648.6981,97277.0929,93726.1205,97922.7434,86284.7737,92237.5983,101410.901,94845.3378,106926.1563,94597.6734,89387.5583,89356.5299,1514451.878
513.3894,440.2237,13.9421,40.6163,563.2232,527.6674,46.8515,198.2831,165.474,330.2471,566,25.9279,561.4501,420.7175,358.6721,28.2813,275.264,6.9398,539.9456,450.3465,431.2845,553.4572,161.994,29.3332,555.3473,406.3015,145.99,15.0917,6.0837,147.6376,539.1216,278.9322,97268.1375,100796.4941,84696.3846,88419.2557,98283.7633,96083.5619,92748.5807,97454.957,86199.7921,92437.267,101277.2967,95449.3717,106101.1834,95143.9618,88888.235,92431.6544,1513679.897
537.7313,410.1276,0,18.1598,532.2767,558.6831,11.2965,197.2794,149.0527,326.7751,539.253,16.8464,564.3184,413.1481,314.1928,11.7512,264.5976,0,547.6755,393.9256,383.0561,566,140.8385,0,541.8171,388.338,151.4508,34.9713,22.9845,148.4249,566,254.3169,97150.3003,102576.8041,85582.1726,90171.908,97615.0853,97713.5593,91689.7421,99320.8529,87865.021,91496.7531,100535.8612,94065.8544,105687.0149,93920.3886,90776.9903,90134.2389,1516302.547
536.5106,426.5769,0,23.3748,559.1854,566,4.9205,204.6909,142.0699,312.3293,549.541,12.3613,559.5681,383.2586,325.4529,15.5904,297.9825,0,566,405.715,416.7151,566,164.7708,14.3042,556.7403,400.0066,153.1,0,12.2738,122.7755,563.6039,283.0943,98502.2566,102007.706,85905.5373,89237.3027,97776.291,97472.0407,93513.6125,97678.4942,88005.3184,92170.8476,100486.4594,96712.5924,105722.1518,94921.584,90481.173,91770.3963,1522363.764
66.4799,249.2504,324.1152,437.8615,334.0779,227.5339,51.9711,248.6329,336.2657,413.5196,502.9167,224.1688,389.3008,24.4939,8.57,225.0128,105.3693,341.1394,485.1868,477.1818,193.8981,8.0336,206.6226,80.5879,546.5537,95.2946,6.8466,385.9889,510.3524,469.3296,254.1068,260.7481,91557.5436,92860.3498,81626.761,95914.0475,96916.7775,101454.9064,89373.147,94057.3366,77329.4508,100602.8431,106312.7267,85281.3931,81712.4809,84089.6562,82081.3398,93595.6722,1454766.432
221.7391,398.295,537.2596,448.4298,0,227.7803,0,257.3603,130.9031,566,344.948,236.5595,5.8409,0,0,0,14.7524,566,461.2421,0,0,566,566,197.271,566,566,0,278.255,335.95,191.2016,93.4,428.1337,96311.2199,90651.887,100295.9311,105664.7734,98436.7427,87163.3824,84304.8839,99359.8321,83684.1124,96628.7078,99619.1889,96197.2179,90741.404,90980.7915,94159.6399,91544.2588,1505743.974
295.3942,0,566,0,337.5146,487.0345,325.4747,566,566,94.7972,210.0235,343.9934,47.2391,41.8245,0,312.5653,376.6437,107.4862,502.6247,264.9809,242.2706,0,566,129.0109,198.4725,504.6366,566,0,0,325.8239,375.1039,156.9595,94075.4128,92490.2958,97803.9219,91040.811,90579.7892,106858.3665,90903.7013,102788.3804,98219.7202,85214.4604,84760.4672,100169.1915,98878.7239,86374.9221,83770.132,94804.4296,1498732.726
50.7484,566,566,343.508,153.8252,566,566,0,454.1154,33.967,220.7058,418.0013,343.2663,0,0,459.9561,323.1851,566,292.2694,403.4841,0,430.8239,0,280.8859,232.9289,431.2155,566,566,79.019,566,41.5581,0,87546.3682,96932.3961,98945.0325,92610.3876,99412.3385,97999.1949,105805.15,91824.4392,96692.8859,87351.1799,86262.3822,88630.8107,98728.1409,87061.8203,94001.6078,99487.2102,1509291.345
295.0906,487.4718,180.1874,0,0,343.0059,413.3457,262.2775,116.9286,566,566,225.9977,0,237.0808,438.709,308.2399,566,5.2005,139.8289,0,566,0,566,279.8305,566,566,62.2895,0,417.3081,235.9893,354.655,134.0326,88741.0267,103148.5418,91002.9672,95728.7554,85297.4896,98160.8967,92833.619,87971.1803,86557.9256,97900.7723,101792.6381,96373.7875,92342.5532,90367.0406,96909.7693,94094.0325,1499222.996
193.0884,566,340.3023,430.5317,0,324.3327,376.4477,258.9068,0,481.8389,65.8811,0,485.6168,566,0,566,0,0,142.2232,35.2352,232.6993,254.4649,566,57.5238,460.1727,566,482.7027,0,341.1724,566,283.2474,383.6434,99114.7584,106738.9431,96638.4195,100110.2023,93008.1667,94788.9026,85283.5158,93172.9204,83807.8973,88372.87,86551.8877,96063.9305,92975.9699,97062.002,85793.3887,97237.9916,1496721.767
165.7441,487.1796,566,10.5017,566,387.1101,383.2248,0,0,250.8979,61.5326,0,66.4601,544.6525,566,303.0732,2.2499,180.44,198.9204,133.8865,566,82.4099,177.7516,323.8014,0,247.1077,5.8239,566,231.9262,288.2444,0,0,95587.5704,91451.6926,98447.271,85392.8906,96340.0751,97057.8736,85135.4362,86626.2611,87488.0053,83147.0815,89504.3474,95064.3104,81472.6655,92211.7744,106396.4445,102205.67,1473529.37
566,431.3822,0,566,513.3681,35.1524,566,219.2989,296.5823,313.8748,0,376.7383,566,551.4628,524.6003,0,122.0856,0,524.6628,554.5838,65.5558,458.8336,173.9256,435.736,0,469.5514,142.2281,0,294.6612,0,491.3155,317.6958,95971.3586,95387.2547,84941.3313,94644.1171,93766.8921,85339.0155,91270.936,87311.892,88303.4255,89126.2615,93800.2207,87947.1945,97806.1953,106045.7197,98648.4751,92411.0768,1482721.366
0,103.2278,314.8129,451.0478,51.6541,319.6813,99.8024,566,280.7727,390.6875,263.4068,353.675,0,0,566,103.5816,566,566,28.3913,566,566,345.7533,0,254.4281,176.0624,119.5607,376.4004,163.1302,0,151.0541,0,327.8976,81403.2036,91553.0702,102752.871,96517.8325,82821,94168.9025,97779.6855,99470.7178,83669.8852,99300.5891,84446.7181,88248.6368,92537.6731,89754.265,106322.1733,87383.1739,1478130.398
0,63.1993,295.9008,566,566,176.1247,566,56.3445,120.9409,566,0,492.3585,149.6985,12.6055,145.6608,497.4388,421.5172,0,275.6258,537.2658,172.5639,0,330.8795,92.9727,300.1549,262.0013,313.0652,0,118.8368,27.7325,189.98,451.9548,86851.6855,98045.5076,88256.6908,93087.0557,103376.1522,102156.3414,95666.497,82728.1623,85200.9656,100546.1384,82713.7698,106827.21,91281.8786,86462.7064,85941.126,95017.9085,1484159.796
566,0,0,0,372.1922,245.1979,184.936,566,19.4469,0,86.7206,0,513.4282,0,566,196.215,63.6244,458.9794,148.5541,0,408.6939,100.3404,566,257.9216,352.6939,539.2631,474.0335,260.9548,566,89.6732,0,114.5515,101421.3623,85588.3155,86264.0496,99785.8565,97413.9827,97784.2268,89274.012,101756.1812,91246.5348,82135.3984,88194.6716,93344.4132,97218.8298,93458.2905,107518.4614,87022.9643,1499427.551
84.0651,182.1871,518.8762,132.1369,566,0,566,198.3367,394.4733,303.8179,514.2886,109.0453,364.7801,29.5226,212.6169,442.3536,10.4704,566,91.3681,419.3338,426.5569,242.5901,565.3186,393.9347,0,157.2764,0,566,161.0684,162.0635,478.2514,389.6731,98223.5429,86625.0511,100533.0376,81472.8141,98176.9716,91381.3849,95692.0854,91467.8393,98811.7059,88672.0537,106428.5385,81636.7937,94096.019,92307.1373,84849.9258,94761.9506,1485136.851
287.1274,295.761,566,566,566,498.0755,0,225.1813,357.8599,225.236,340.0021,488.0484,299.9698,0,170.3735,566,0,212.0876,566,197.3274,488.8844,566,51.4408,355.2222,191.1024,211.0462,244.9791,160.5342,48.8901,196.895,294.6992,45.0773,103949.6784,78333.8964,92004.9911,99293.1449,96224.2819,81962.5408,94230.1157,84143.65,90819.3917,79955.9456,81814.166,95746.309,93670.5294,84845.1401,82098.493,106470.9923,1445563.266
531.7299,0,566,387.5554,419.3779,480.6226,0,408.111,96.5816,299.904,79.4184,211.251,164.8773,422.519,379.5923,0,261.3995,0,414.5679,372.1699,308.5791,170.9096,316.5254,145.5961,424.4116,325.7381,566,54.0138,0,557.1171,492.6496,78.3822,97708.236,97039.4501,95315.5357,86499.7517,90025.6951,102415.8374,87410.6373,96726.9713,82856.6229,83252.4801,87649.1014,97246.4258,104267.3379,89623.1718,89768.2121,89683.9688,1477489.435
393.2614,243.8676,566,566,566,193.2052,0,566,404.1466,227.541,228.1161,469.2776,439.3156,190.258,281.1655,205.9194,187.7464,425.5548,566,467.2253,317.8139,424.229,187.1643,239.2626,321.3717,0,174.2246,0,252.0735,322.0321,566,566,98731.5143,83145.7086,94131.3095,94922.5763,96513.1343,78047.2357,91974.4571,103671.4557,86701.2156,103180.3797,93786.9832,106571.2494,88753.6671,85992.3599,85299.0774,80982.7431,1472405.067
400.3645,307.4561,317.2499,72.898,172.1692,393.3173,479.1088,294.7332,379.9422,163.8245,527.8576,0,566,0,274.5186,164.5159,254.441,220.746,464.8682,566,43.1821,112.8949,133.6023,0,566,523.0058,154.6166,0,105.7428,197.1683,264.5223,301.3392,91959.6528,84795.8319,95627.4785,84904.7596,93152.2997,88987.677,86354.6485,105733.3884,93331.4459,88159.9471,90356.2615,96284.9632,106629.9074,86492.316,81208.908,83645.5741,1457625.06
